row_id,record_kind,stage,state,district,year,block_printed,gram_panchayat,seat_no,constituency_area_raw,allocated_raw,raw_cells,caste_raw,women_raw,caste_reservation,woman_reserved,source_path,source_sha256,source_page,source_table,source_row,source_table_bbox,quality_flags,review_status
56edcf9cbf7a61e30f5b,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Dewli,13,"Dewli/XI Mouza : Berbari, J.L. No.177 , (a) Chinili Gram Part No. 83/59",13,"[""Dewli/XI\nMouza : Berbari, J.L. No.177 , (a) Chinili Gram\nPart No. 83/59"", ""13"", ""13 SC"", ""13 SCW""]",13 SC,13 SCW,SC,1,data/wb/gp_source_search/historical_expansion/nadia_Dewli_273789c8.pdf,22b2bb47d74728b9eee949c8471b5bf2be6e9b65e1b458606945111e587e9ac5,2,1,4,"[18.5191254, 72.47399999999999, 558.7137653999999, 647.346]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
f786f2f5dff6087cab5b,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Dewli,14,"Dewli/XII Mouza :Dumuria , J.L. No.175 , (a) Dumuria Full Part No. 83/60",14,"[""Dewli/XII\nMouza :Dumuria , J.L. No.175 , (a) Dumuria Full\nPart No. 83/60"", ""14"", ""14 ST"", ""-""]",14 ST,-,ST,0,data/wb/gp_source_search/historical_expansion/nadia_Dewli_273789c8.pdf,22b2bb47d74728b9eee949c8471b5bf2be6e9b65e1b458606945111e587e9ac5,2,1,5,"[18.5191254, 72.47399999999999, 558.7137653999999, 647.346]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
a92480ba7733b23f70f9,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Dewli,15,"Dewli/XIII Mouza :Chowgachha , J.L. No.142 , (a) Chowgachha Uttar- Paschim Part Part No. 83/61",15,"[""Dewli/XIII\nMouza :Chowgachha , J.L. No.142 , (a) Chowgachha Uttar-\nPaschim Part\nPart No. 83/61"", ""15"", ""15 SC"", ""--""]",15 SC,--,SC,0,data/wb/gp_source_search/historical_expansion/nadia_Dewli_273789c8.pdf,22b2bb47d74728b9eee949c8471b5bf2be6e9b65e1b458606945111e587e9ac5,2,1,6,"[18.5191254, 72.47399999999999, 558.7137653999999, 647.346]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
b46a5207fa2e18e14008,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Dewli,16,"Dewli/XIV Mouza :Chowgachha , J.L. No. 142, (a) Chowgachha Ghoshpara Partly and Colonypara Partly Mouza :Chowgachha , J.L. No. 142,(b) Fakirpara Part No. 83/62","16,17","[""Dewli/XIV\nMouza :Chowgachha , J.L. No. 142, (a) Chowgachha Ghoshpara\nPartly and Colonypara Partly Mouza :Chowgachha , J.L. No.\n142,(b) Fakirpara Part No.\n83/62"", ""16,17"", ""17 SC"", ""1 6 W\n17 SCW""]",17 SC,"1 6 W
17 SCW",UR,1,data/wb/gp_source_search/historical_expansion/nadia_Dewli_273789c8.pdf,22b2bb47d74728b9eee949c8471b5bf2be6e9b65e1b458606945111e587e9ac5,2,1,7,"[18.5191254, 72.47399999999999, 558.7137653999999, 647.346]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
6c170a9775726a355b8f,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Dewli,17,"Dewli/XIV Mouza :Chowgachha , J.L. No. 142, (a) Chowgachha Ghoshpara Partly and Colonypara Partly Mouza :Chowgachha , J.L. No. 142,(b) Fakirpara Part No. 83/62","16,17","[""Dewli/XIV\nMouza :Chowgachha , J.L. No. 142, (a) Chowgachha Ghoshpara\nPartly and Colonypara Partly Mouza :Chowgachha , J.L. No.\n142,(b) Fakirpara Part No.\n83/62"", ""16,17"", ""17 SC"", ""1 6 W\n17 SCW""]",17 SC,"1 6 W
17 SCW",SC,1,data/wb/gp_source_search/historical_expansion/nadia_Dewli_273789c8.pdf,22b2bb47d74728b9eee949c8471b5bf2be6e9b65e1b458606945111e587e9ac5,2,1,7,"[18.5191254, 72.47399999999999, 558.7137653999999, 647.346]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
7999c6d5d54115d8b1b4,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Dewli,19,"Dewli/XVI Mouza :Chowgacha , J.L. No.142 , (a) Goalbari Purba and Madhya Para Part No. 83/64",19,"[""Dewli/XVI\nMouza :Chowgacha , J.L. No.142 , (a) Goalbari Purba and Madhya\nPara\nPart No. 83/64"", ""19"", ""19 SC"", ""-""]",19 SC,-,SC,0,data/wb/gp_source_search/historical_expansion/nadia_Dewli_273789c8.pdf,22b2bb47d74728b9eee949c8471b5bf2be6e9b65e1b458606945111e587e9ac5,2,1,9,"[18.5191254, 72.47399999999999, 558.7137653999999, 647.346]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
1080e98741f087420c0e,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Dewli,20,"Dewli/XVII Mouza :Goara , J.L. No. 144, (a) Goalbari Dakshin Part No. 83/65",20,"[""Dewli/XVII\nMouza :Goara , J.L. No. 144, (a) Goalbari Dakshin Part\nNo. 83/65"", ""20"", ""--"", ""-""]",--,-,UR,0,data/wb/gp_source_search/historical_expansion/nadia_Dewli_273789c8.pdf,22b2bb47d74728b9eee949c8471b5bf2be6e9b65e1b458606945111e587e9ac5,2,1,10,"[18.5191254, 72.47399999999999, 558.7137653999999, 647.346]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
818db9cc6559fb612691,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Dubra,1,"Dubra/I Mouza :Bhatpara , J.L.No.155, (a) Dakshin Part of Bhatpara Gram (b) Uttar Part of Bhatpara Gram (c) Dakshin Part of Chuadanga Gram Mouza Chuadanga, J.L. No.154, (d) Uttar Par of Chuadanga Gram Part No.80/183",1,"[""Dubra/I\nMouza :Bhatpara , J.L.No.155, (a) Dakshin Part of Bhatpara\nGram\n(b) Uttar Part of Bhatpara Gram\n(c) Dakshin Part of Chuadanga Gram\nMouza Chuadanga, J.L. No.154, (d) Uttar Par of Chuadanga\nGram\nPart No.80/183"", ""1"", ""1 SC"", ""1 SCW""]",1 SC,1 SCW,SC,1,data/wb/gp_source_search/historical_expansion/nadia_Dubra_32235c0c.pdf,637ddc11aacc65695a08b2b0e7ca10a17e6a8f0995ab4d022a9d6211e3aea8c5,1,2,3,"[18.5191254, 192.3444, 586.3113654, 700.8616746]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
684c44fc36af8321cef4,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Dubra,2,"Dubra/II Mouza : Parari, J.L. No.153, (a) Parari Full Part No.80/184",2,"[""Dubra/II\nMouza : Parari, J.L. No.153, (a) Parari Full\nPart No.80/184"", ""2"", ""2 S C"", ""-""]",2 S C,-,SC,0,data/wb/gp_source_search/historical_expansion/nadia_Dubra_32235c0c.pdf,637ddc11aacc65695a08b2b0e7ca10a17e6a8f0995ab4d022a9d6211e3aea8c5,1,2,4,"[18.5191254, 192.3444, 586.3113654, 700.8616746]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
f8d2951cb57317bc6b60,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Dubra,3,"Dubra/III Mouza :Dubra , J.L.No 160, (a) Dubra Full Part No.80/185",3,"[""Dubra/III\nMouza :Dubra , J.L.No 160, (a) Dubra Full\nPart No.80/185"", ""3"", ""-"", ""3 W""]",-,3 W,UR,1,data/wb/gp_source_search/historical_expansion/nadia_Dubra_32235c0c.pdf,637ddc11aacc65695a08b2b0e7ca10a17e6a8f0995ab4d022a9d6211e3aea8c5,1,2,5,"[18.5191254, 192.3444, 586.3113654, 700.8616746]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
ef89fdd86f784d3f33c5,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Dubra,4,"Dubra/IV Mouza :Dubra , J.L.No 160, (a) Dudhkumar Full Part No.80/186",4,"[""Dubra/IV\nMouza :Dubra , J.L.No 160, (a) Dudhkumar Full\nPart No.80/186"", ""4"", ""-"", ""-""]",-,-,UR,0,data/wb/gp_source_search/historical_expansion/nadia_Dubra_32235c0c.pdf,637ddc11aacc65695a08b2b0e7ca10a17e6a8f0995ab4d022a9d6211e3aea8c5,1,2,6,"[18.5191254, 192.3444, 586.3113654, 700.8616746]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
3804a75b6512d256c662,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Dubra,5,"Dubra/V Mouza :Dubra , J.L.No 160, (a) Khamarpara Full Part No.80/187",5,"[""Dubra/V\nMouza :Dubra , J.L.No 160, (a) Khamarpara Full\nPart No.80/187"", ""5"", ""5 S C"", ""-""]",5 S C,-,SC,0,data/wb/gp_source_search/historical_expansion/nadia_Dubra_32235c0c.pdf,637ddc11aacc65695a08b2b0e7ca10a17e6a8f0995ab4d022a9d6211e3aea8c5,1,2,7,"[18.5191254, 192.3444, 586.3113654, 700.8616746]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
e93d9728ccb87a4ee1dd,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Dubra,6,"Dubra/VI Mouza :Jagannathpur , J.L.No 162, (a) Uttarpart of Nahapara of Jagannathpur Part No.80/188",6,"[""Dubra/VI\nMouza :Jagannathpur , J.L.No 162, (a) Uttarpart of Nahapara\nof Jagannathpur\nPart No.80/188"", ""6"", ""-"", ""-""]",-,-,UR,0,data/wb/gp_source_search/historical_expansion/nadia_Dubra_32235c0c.pdf,637ddc11aacc65695a08b2b0e7ca10a17e6a8f0995ab4d022a9d6211e3aea8c5,1,2,8,"[18.5191254, 192.3444, 586.3113654, 700.8616746]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
3fc23527a62a46e5eebe,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Dubra,7,"Dubra/VII Mouza :Jagannathpur , J.L.No 162, (a) Dakshin part of Nahapara of Jagannathpur (b) Bagmara Full Mouza : Purba Bishnupur,J.L. No.151, (c) Uttar Part of Bishnupur Gram Part No.80/189",7,"[""Dubra/VII\nMouza :Jagannathpur , J.L.No 162, (a) Dakshin part of\nNahapara of Jagannathpur\n(b) Bagmara Full\nMouza : Purba Bishnupur,J.L. No.151, (c) Uttar Part of\nBishnupur Gram\nPart No.80/189"", ""7"", ""-"", ""7 W""]",-,7 W,UR,1,data/wb/gp_source_search/historical_expansion/nadia_Dubra_32235c0c.pdf,637ddc11aacc65695a08b2b0e7ca10a17e6a8f0995ab4d022a9d6211e3aea8c5,1,2,9,"[18.5191254, 192.3444, 586.3113654, 700.8616746]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
71eab04b8bec2437cbc2,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Dubra,8,"Dubra/VIII Mouza : Neulia , J.L. No.161, (a) Neulia Partly(Uttar Part) Part No. 80/190",8,"[""Dubra/VIII\nMouza : Neulia , J.L. No.161, (a) Neulia Partly(Uttar Part) Part\nNo. 80/190"", ""8"", ""8 SC"", ""8 SCW""]",8 SC,8 SCW,SC,1,data/wb/gp_source_search/historical_expansion/nadia_Dubra_32235c0c.pdf,637ddc11aacc65695a08b2b0e7ca10a17e6a8f0995ab4d022a9d6211e3aea8c5,2,1,2,"[18.5191254, 72.47399999999999, 586.3113654, 694.2624000000001]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
28405093322c4a52ce9e,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Dubra,9,"Dubra//IX Mouza :Neulia , J.L.No 161, (a) Neulia Partly(Dakshin Part) Part No.80/191",9,"[""Dubra//IX\nMouza :Neulia , J.L.No 161, (a) Neulia Partly(Dakshin Part)\nPart No.80/191"", ""9"", ""9 S C"", ""-""]",9 S C,-,SC,0,data/wb/gp_source_search/historical_expansion/nadia_Dubra_32235c0c.pdf,637ddc11aacc65695a08b2b0e7ca10a17e6a8f0995ab4d022a9d6211e3aea8c5,2,1,3,"[18.5191254, 72.47399999999999, 586.3113654, 694.2624000000001]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
1547fff7775861a7a6ad,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Dubra,10,"Dubra/X Mouza :Purba Bishnupur , J.L.No 151, (a) Dakshin Part of Bishnupur Part No.80/192",10,"[""Dubra/X\nMouza :Purba Bishnupur , J.L.No 151, (a) Dakshin Part of\nBishnupur\nPart No.80/192"", ""10"", ""-"", ""-""]",-,-,UR,0,data/wb/gp_source_search/historical_expansion/nadia_Dubra_32235c0c.pdf,637ddc11aacc65695a08b2b0e7ca10a17e6a8f0995ab4d022a9d6211e3aea8c5,2,1,4,"[18.5191254, 72.47399999999999, 586.3113654, 694.2624000000001]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
dda718cb827ee676d82d,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Dubra,11,"Dubra/XI Mouza : Purba Bishnupur, J.L.No 151, (a) Purba Part of Purba Bishnupur Part No.80/193",11,"[""Dubra/XI\nMouza : Purba Bishnupur, J.L.No 151, (a) Purba Part of Purba\nBishnupur\nPart No.80/193"", ""11"", ""11 SC"", ""-""]",11 SC,-,SC,0,data/wb/gp_source_search/historical_expansion/nadia_Dubra_32235c0c.pdf,637ddc11aacc65695a08b2b0e7ca10a17e6a8f0995ab4d022a9d6211e3aea8c5,2,1,5,"[18.5191254, 72.47399999999999, 586.3113654, 694.2624000000001]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
0851881542ea51c70baf,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Dubra,12,"Dubra/XII Mouza :Mathur Gachhi , J.L.No 152, (a) Mathur Gachhi Pry. School, Uttar-Purba Part, Khedaitala, Ghoshpara, Muslimpara Part No.80/194",12,"[""Dubra/XII\nMouza :Mathur Gachhi , J.L.No 152, (a) Mathur Gachhi Pry.\nSchool, Uttar-Purba Part, Khedaitala, Ghoshpara, Muslimpara\nPart No.80/194"", ""12"", ""12 SC"", ""12 SCW""]",12 SC,12 SCW,SC,1,data/wb/gp_source_search/historical_expansion/nadia_Dubra_32235c0c.pdf,637ddc11aacc65695a08b2b0e7ca10a17e6a8f0995ab4d022a9d6211e3aea8c5,2,1,6,"[18.5191254, 72.47399999999999, 586.3113654, 694.2624000000001]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
a591a94b1d38b35e424f,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Dubra,13,"Dubra/ XIII Mouza :Mathur Gachhi , J.L.No 152, (a) Paschim-Dakshin Part of Mathurgachhi School, Babudanga, Sardanga Part No.80/195",13,"[""Dubra/ XIII\nMouza :Mathur Gachhi , J.L.No 152, (a) Paschim-Dakshin Part\nof Mathurgachhi School, Babudanga, Sardanga\nPart No.80/195"", ""13"", ""-"", ""-""]",-,-,UR,0,data/wb/gp_source_search/historical_expansion/nadia_Dubra_32235c0c.pdf,637ddc11aacc65695a08b2b0e7ca10a17e6a8f0995ab4d022a9d6211e3aea8c5,2,1,7,"[18.5191254, 72.47399999999999, 586.3113654, 694.2624000000001]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
d2de6cd8d6aa4ee7acb1,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Dubra,14,"DubraXIV Mouza :Padmabila , J.L.No 164, (a) Padmabila Partly(Uttar Part) (b) Padmabila Partly(Dakshin Part) (c) Paschim Part of B. Sarkar's wall & Road of Padmabila Part No.80/196","14, 15","[""DubraXIV\nMouza :Padmabila , J.L.No 164, (a) Padmabila Partly(Uttar\nPart)\n(b) Padmabila Partly(Dakshin Part)\n(c) Paschim Part of B. Sarkar's wall & Road of Padmabila\nPart No.80/196"", ""14, 15"", ""-"", ""14 W""]",-,14 W,UR,1,data/wb/gp_source_search/historical_expansion/nadia_Dubra_32235c0c.pdf,637ddc11aacc65695a08b2b0e7ca10a17e6a8f0995ab4d022a9d6211e3aea8c5,2,1,8,"[18.5191254, 72.47399999999999, 586.3113654, 694.2624000000001]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
79d8ab7a8d0416f33359,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Dubra,15,"DubraXIV Mouza :Padmabila , J.L.No 164, (a) Padmabila Partly(Uttar Part) (b) Padmabila Partly(Dakshin Part) (c) Paschim Part of B. Sarkar's wall & Road of Padmabila Part No.80/196","14, 15","[""DubraXIV\nMouza :Padmabila , J.L.No 164, (a) Padmabila Partly(Uttar\nPart)\n(b) Padmabila Partly(Dakshin Part)\n(c) Paschim Part of B. Sarkar's wall & Road of Padmabila\nPart No.80/196"", ""14, 15"", ""-"", ""14 W""]",-,14 W,UR,0,data/wb/gp_source_search/historical_expansion/nadia_Dubra_32235c0c.pdf,637ddc11aacc65695a08b2b0e7ca10a17e6a8f0995ab4d022a9d6211e3aea8c5,2,1,8,"[18.5191254, 72.47399999999999, 586.3113654, 694.2624000000001]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
cecaa94a3eb9c97ad518,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Dubra,16,"Dubra/XV Mouza :Chakudanga , J.L.No 165, (a) Chakudanga, Chakudanga (b) Amdanga Dakshin, Mouza : Amdanga, J.L. No.-166, Assembly Part No.80/197",16,"[""Dubra/XV\nMouza :Chakudanga , J.L.No 165, (a) Chakudanga,\nChakudanga\n(b) Amdanga Dakshin, Mouza : Amdanga, J.L. No.-166,\nAssembly Part No.80/197"", ""16"", ""16 SC"", ""-""]",16 SC,-,SC,0,data/wb/gp_source_search/historical_expansion/nadia_Dubra_32235c0c.pdf,637ddc11aacc65695a08b2b0e7ca10a17e6a8f0995ab4d022a9d6211e3aea8c5,2,1,9,"[18.5191254, 72.47399999999999, 586.3113654, 694.2624000000001]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
791f87cfee159652fc1e,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Ghetugachhi,1,"Getugachhi/I Mouza : Kugachhi, J.L. No.119, (a) Purbapara Mouza : Kugachhi, J.L. No.119,(b) Madhyapara Mouza : Kugachhi, J.L. No.119,(c) Ghoshpara Mouza : Kugachhi, J.L. No.119,(d) Adibasipara Mouza : Juranpur, J.L. No. 128, (e) Juranpur Purbapara Part No. 83/31",1,"[""Getugachhi/I\nMouza : Kugachhi, J.L. No.119, (a) Purbapara\nMouza : Kugachhi, J.L. No.119,(b) Madhyapara\nMouza : Kugachhi, J.L. No.119,(c) Ghoshpara\nMouza : Kugachhi, J.L. No.119,(d) Adibasipara\nMouza : Juranpur, J.L. No. 128, (e) Juranpur Purbapara\nPart No. 83/31"", ""1"", ""-"", ""1 W""]",-,1 W,UR,1,data/wb/gp_source_search/historical_expansion/nadia_Ghetugachi_1418c9e2.pdf,2708c44c3e04cd6d9efa03c89c3a5e488a693ff934813967d794dd89979221c3,1,2,3,"[18.5191254, 192.3444, 549.2352, 705.4214400000001]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
d9cacc7b3081ecaaf08f,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Ghetugachhi,2,"Getugachhi/II Mouza :Nikhargachhi , J.L. No.117, (a) Khaldharpara Mouza :Nikhargachhi , J.L. No.117,(b) Bagpara Mouza ; Ghetugachhi, J.L. No. 129, (c) Majherpara Part No. 83/32",2,"[""Getugachhi/II\nMouza :Nikhargachhi , J.L. No.117, (a) Khaldharpara\nMouza :Nikhargachhi , J.L. No.117,(b) Bagpara\nMouza ; Ghetugachhi, J.L. No. 129, (c) Majherpara\nPart No. 83/32"", ""2"", ""2 SC"", ""2 SCW""]",2 SC,2 SCW,SC,1,data/wb/gp_source_search/historical_expansion/nadia_Ghetugachi_1418c9e2.pdf,2708c44c3e04cd6d9efa03c89c3a5e488a693ff934813967d794dd89979221c3,1,2,4,"[18.5191254, 192.3444, 549.2352, 705.4214400000001]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
5d3f1dce096c491d6933,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Ghetugachhi,3,"Getugachhi/III Mouza :Dighra , J.L. No.122, (a)Dighra Full Part No. 83/33",3,"[""Getugachhi/III\nMouza :Dighra , J.L. No.122, (a)Dighra Full\nPart No. 83/33"", ""3"", ""-"", ""-""]",-,-,UR,0,data/wb/gp_source_search/historical_expansion/nadia_Ghetugachi_1418c9e2.pdf,2708c44c3e04cd6d9efa03c89c3a5e488a693ff934813967d794dd89979221c3,1,2,5,"[18.5191254, 192.3444, 549.2352, 705.4214400000001]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
86dc464609c636b2792b,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Ghetugachhi,4,"Getugachhi/IV Mouza :Gobindapur , J.L. No.121, (a)Gobindapur Full Part No. 83/34",4,"[""Getugachhi/IV\nMouza :Gobindapur , J.L. No.121, (a)Gobindapur Full\nPart No. 83/34"", ""4"", ""4 SC"", ""-""]",4 SC,-,SC,0,data/wb/gp_source_search/historical_expansion/nadia_Ghetugachi_1418c9e2.pdf,2708c44c3e04cd6d9efa03c89c3a5e488a693ff934813967d794dd89979221c3,1,2,6,"[18.5191254, 192.3444, 549.2352, 705.4214400000001]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
883f448e7cb26e3c4b44,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Ghetugachhi,5,"Getugachhi/V Mouza :Belgaria , J.L. No.127, (a) Belgaria Full Mouza : Ruxminidanga, J.L. No. 125, (b) Ruxmini Danga Full Part No. 83/35",5,"[""Getugachhi/V\nMouza :Belgaria , J.L. No.127, (a) Belgaria Full\nMouza : Ruxminidanga, J.L. No. 125, (b) Ruxmini Danga Full\nPart No. 83/35"", ""5"", ""-"", ""--""]",-,--,UR,0,data/wb/gp_source_search/historical_expansion/nadia_Ghetugachi_1418c9e2.pdf,2708c44c3e04cd6d9efa03c89c3a5e488a693ff934813967d794dd89979221c3,1,2,7,"[18.5191254, 192.3444, 549.2352, 705.4214400000001]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
cd9be4cdb4cc0a171bed,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Ghetugachhi,6,"Getugachhi/VI Mouza :Srinathpur , J.L. No.126, (a) Srinathput Full Mouza : Bezpara, J.L. No. 123, (b) Bejpara Full Mouza : Muktipara, J.L. No. 124, (c) Muktipara Full Part No. 83/36",6,"[""Getugachhi/VI\nMouza :Srinathpur , J.L. No.126, (a) Srinathput Full\nMouza : Bezpara, J.L. No. 123, (b) Bejpara Full\nMouza : Muktipara, J.L. No. 124, (c) Muktipara Full\nPart No. 83/36"", ""6"", ""6 SC"", ""-""]",6 SC,-,SC,0,data/wb/gp_source_search/historical_expansion/nadia_Ghetugachi_1418c9e2.pdf,2708c44c3e04cd6d9efa03c89c3a5e488a693ff934813967d794dd89979221c3,1,2,8,"[18.5191254, 192.3444, 549.2352, 705.4214400000001]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
6b3a214cd025cc47214a,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Ghetugachhi,7,"Getugachhi/VII Mouza :Banamalipara , J.L. No.140, (a) Banamalipara Dakshin Part No. 83/37",7,"[""Getugachhi/VII\nMouza :Banamalipara , J.L. No.140, (a) Banamalipara Dakshin\nPart No. 83/37"", ""7"", ""--"", ""7 W""]",--,7 W,UR,1,data/wb/gp_source_search/historical_expansion/nadia_Ghetugachi_1418c9e2.pdf,2708c44c3e04cd6d9efa03c89c3a5e488a693ff934813967d794dd89979221c3,1,2,9,"[18.5191254, 192.3444, 549.2352, 705.4214400000001]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
ce20aebf9c4a1a0bc52f,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Ghetugachhi,8,"Getugachhi/VIII Mouza :Banamalipara , J.L. No.140, (b) Banamalipara Uttar Part No. 83/38",8,"[""Getugachhi/VIII\nMouza :Banamalipara , J.L. No.140, (b) Banamalipara Uttar\nPart No. 83/38"", ""8"", ""8 ST"", ""8 STW""]",8 ST,8 STW,ST,1,data/wb/gp_source_search/historical_expansion/nadia_Ghetugachi_1418c9e2.pdf,2708c44c3e04cd6d9efa03c89c3a5e488a693ff934813967d794dd89979221c3,1,2,10,"[18.5191254, 192.3444, 549.2352, 705.4214400000001]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
2ba1533d84dc1c53db48,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Chakdaha,Ghetugachhi,9,"Getugachhi/IX Mouza :Sahishpur , J.L. No145., (a) Sahishpur Uttar Part Mouza :Sahishpur , J.L. No145.,(b) Sahishpur Dakshin Part Mouza : Kashimpur, J.L. No. 143, (c) Kashimpur Partly Part No. 83/39","9,10","[""Getugachhi/IX\nMouza :Sahishpur , J.L. No145., (a) Sahishpur Uttar Part\nMouza :Sahishpur , J.L. No145.,(b) Sahishpur Dakshin Part\nMouza : Kashimpur, J.L. No. 143, (c) Kashimpur Partly\nPart No. 83/39"", ""9,10"", ""9 SC"", ""--""]",9 SC,--,SC,0,data/wb/gp_source_search/historical_expansion/nadia_Ghetugachi_1418c9e2.pdf,2708c44c3e04cd6d9efa03c89c3a5e488a693ff934813967d794dd89979221c3,2,1,2,"[18.5191254, 72.47399999999999, 549.2352, 635.5871999999999]",reservation_totals_mismatch;seat_universe_mismatch;unsupported_rows,needs_review
